Path no.	a	b	c	E_P	R_P	I_P	E	crash	S	Length	No. pixel
608.0	0.3988842196776401	0.08593700001798064	0.5151787803043794	39.05038810982192	17.73420848886339	52.7043103070962	660676.4657651654	0.9881401438988233	0.3411961211612975	5014.6501954718515	80.0
609.0	0.34679547038253694	0.07471481917380624	0.5784897104436569	39.05781670235915	17.81810423185506	52.684734051154734	660802.1468787385	0.9883332397913314	0.3414408243605658	5014.6501954718515	80.0
610.0	0.2967466337970922	0.06393212420026434	0.6393212420026434	39.36528448598754	18.150396989189144	52.46894428985682	666004.0600595492	0.9889739170603258	0.3441381963767898	5059.082114698815	80.0
611.0	0.6694787410537852	0.18628643654969992	0.14423482239651478	36.68718705714521	15.253946964473014	57.65214874624855	620694.4990050894	0.9697366961408269	0.2793481406718932	4703.6267608831095	80.0
612.0	0.6424621697820907	0.17876891510895465	0.17876891510895465	36.71677709972499	15.336060958250178	57.42284213798279	621195.1200155253	0.9714218562779974	0.2822144732752151	4703.6267608831095	80.0
613.0	0.6106358202570776	0.16991304429807913	0.21945113544484324	36.736712745891644	15.411742062523777	57.295957629402686	621532.4025084698	0.9724970338079875	0.2838005296324664	4703.62676088311	80.0
614.0	0.5739161458373259	0.15969557676781265	0.26638827739486154	36.736712745891644	15.411742062523777	57.295957629402686	621532.4025084698	0.9724970338079875	0.2838005296324664	4703.62676088311	80.0
615.0	0.5325550387844683	0.14818660303625023	0.31925835817928155	36.736712745891644	15.411742062523777	57.295957629402686	621532.4025084698	0.9724970338079875	0.2838005296324664	4703.62676088311	80.0
616.0	0.48720606070806094	0.135567980503551	0.3772259587883881	39.05295753898632	17.651406912270346	52.719259098298544	660719.9368153019	0.9881651147319598	0.3410092612712682	5014.6501954718515	80.0
617.0	0.43893224740286296	0.12213550519427403	0.43893224740286296	39.05295753898632	17.651406912270346	52.719259098298544	660719.9368153019	0.9881651147319598	0.3410092612712682	5014.6501954718515	80.0
618.0	0.3891344924933812	0.10827898408105557	0.5025865234255633	39.056602836027935	17.680963469584118	52.70900310114586	660781.6100042942	0.9882695512627665	0.3411374612356768	5014.6501954718515	80.0
619.0	0.3394022439794509	0.09444069051152176	0.5661570655090274	39.06522274181929	17.753811528230145	52.69033632989679	660927.446426648	0.9884870775364154	0.34137079587629016	5014.6501954718515	80.0
620.0	0.29131666896716946	0.0810605936254258	0.6276227374074047	39.36528448598754	18.150396989189144	52.46894428985682	666004.0600595492	0.9889739170603258	0.3441381963767898	5059.082114698815	80.0
621.0	0.634991255872838	0.2282040251752266	0.13680471895193544	36.69723119243398	15.212474511055154	57.66331755493413	620864.4313444452	0.9702698268995165	0.2792085305633234	4703.6267608831095	80.0
622.0	0.6106358202570776	0.21945113544484324	0.16991304429807913	36.71986061619268	15.308588829033114	57.44641769462459	621247.288684279	0.9715981872539787	0.28191977881719255	4703.6267608831095	80.0
623.0	0.5818138716526947	0.20909306417365264	0.20909306417365264	36.72470696584198	15.355737365523733	57.37980071695805	621329.2819579222	0.9717816027669004	0.28275249103802436	4703.6267608831095	80.0
625.0	0.5104995419159754	0.18346402291036354	0.3060364351736613	36.736712745891644	15.411742062523777	57.295957629402686	621532.4025084698	0.9724970338079875	0.2838005296324664	4703.62676088311	80.0
626.0	0.4686815177809521	0.16843540425738773	0.3628830779616602	39.02828441098975	17.168248070060148	52.952623529826845	660302.5029358151	0.9872845471811655	0.3380922058771645	5014.6501954718515	80.0
628.0	0.37722595878838805	0.13556798050355104	0.48720606070806094	39.05295753898632	17.651406912270346	52.719259098298544	660719.9368153019	0.9881651147319598	0.3410092612712682	5014.6501954718515	80.0
630.0	0.2845908789605263	0.10227665894025084	0.6131324620992229	39.37269052544767	18.08610428556423	52.474546568598875	666129.3596074583	0.9891193068434542	0.34406816789251404	5059.082114698815	80.0
631.0	0.595379018487469	0.2763504603978773	0.12827052111465376	36.70116159903441	15.203344219207231	57.6645405740804	620930.9281775749	0.9704559510624264	0.27919324282399505	4703.62676088311	80.0
632.0	0.5739161458373259	0.26638827739486154	0.15969557676781265	36.69723119243398	15.212474511055154	57.66331755493413	620864.4313444452	0.9702698268995165	0.2792085305633234	4703.6267608831095	80.0
635.0	0.48457990806610046	0.2249220690272719	0.29049802290662763	36.736712745891644	15.411742062523777	57.295957629402686	621532.4025084698	0.9724970338079875	0.2838005296324664	4703.62676088311	80.0
636.0	0.4467431731480569	0.20735981239767615	0.34589701445426696	39.003646455730106	16.838254546187642	53.15580313955788	659885.6641285069	0.986478145010451	0.33555246075552647	5014.6501954718515	80.0
637.0	0.4058179879358806	0.1883640241282389	0.4058179879358806	39.04420804345667	17.32521397086618	52.86163387855968	660571.907920749	0.9877499836834909	0.339229576518004	5014.6501954718515	80.0
638.0	0.3628830779616602	0.16843540425738776	0.46868151778095213	39.05295753898632	17.651406912270346	52.719259098298544	660719.9368153019	0.9881651147319598	0.3410092612712682	5014.6501954718515	80.0
640.0	0.2763504603978772	0.12827052111465376	0.595379018487469	39.37269052544767	18.08610428556423	52.474546568598875	666129.3596074583	0.9891193068434542	0.34406816789251404	5059.082114698815	80.0
