Path 1 LON	-53.06584877544144	-53.064080749489875	-53.06231272353832	-53.06054469758676	-53.0587766716352	-53.05700864568364	-53.05524061973208	-53.05347259378052	-53.05170456782896	-53.0499365418774	-53.048168515925845	-53.04640048997429	-53.044632464022726	-53.04286443807117	-53.04109641211961	-53.03932838616805	-53.03756036021649	-53.03579233426493	-53.03402430831337	-53.032256282361814	-53.03048825641025	-53.028720230458696	-53.02695220450713	-53.02518417855558	-53.023416152604014	-53.02164812665246	-53.019880100700895	-53.01811207474934	-53.01634404879778	-53.01457602284622	-53.01280799689466	-53.0110399709431	-53.009271944991546	-53.00750391903998	-53.00573589308843	-53.003967867136865	-53.00219984118531	-53.000431815233746	-52.99866378928219	-52.99689576333063	-52.99512773737907	-52.99335971142751	-52.99159168547595	-52.98982365952439	-52.988055633572834	-52.98628760762127	-52.984519581669716	-52.98275155571815	-52.9809835297666	-52.979215503815034	-52.97744747786348	-52.975679451911915	-52.97391142596036	-52.9721434000088	-52.97037537405724	-52.968607348105685	-52.96683932215412	-52.96507129620257	-52.963303270251004	-52.96153524429945	-52.959767218347885	-52.95799919239633	-52.956231166444766	-52.95446314049321	-52.95269511454165	-52.95092708859009	-52.94915906263853	-52.94739103668697	-52.94562301073541	-52.943854984783854	-52.94208695883229	-52.940318932880736	-52.93855090692917	-52.93678288097762	-52.935014855026054	-52.9332468290745	-52.93147880312294	-52.92971077717138	-52.927942751219824	-52.92617472526826
Path 1 LAT	27.47189557445013	27.4701254097575	27.46835524506487	27.46658508037224	27.464814915679614	27.463044750986985	27.461274586294355	27.459504421601725	27.459504421601725	27.459504421601725	27.459504421601725	27.461274586294355	27.461274586294355	27.461274586294355	27.463044750986985	27.463044750986985	27.463044750986985	27.463044750986985	27.463044750986985	27.463044750986985	27.463044750986985	27.464814915679614	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46835524506487	27.4701254097575	27.4701254097575	27.4701254097575	27.47189557445013	27.47366573914276	27.47543590383539	27.47720606852802	27.47897623322065	27.48074639791328	27.48251656260591	27.48428672729854	27.48428672729854	27.48428672729854	27.48428672729854	27.48428672729854	27.48605689199117	27.4878270566838	27.489597221376428	27.491367386069058	27.493137550761688	27.494907715454318	27.496677880146947	27.498448044839574	27.500218209532203	27.501988374224833	27.503758538917463	27.505528703610093	27.507298868302723	27.509069032995352
Path 2 LON	-53.06584877544144	-53.064080749489875	-53.06231272353832	-53.06054469758676	-53.0587766716352	-53.05700864568364	-53.05524061973208	-53.05347259378052	-53.05170456782896	-53.0499365418774	-53.048168515925845	-53.04640048997429	-53.044632464022726	-53.04286443807117	-53.04109641211961	-53.03932838616805	-53.03756036021649	-53.03579233426493	-53.03402430831337	-53.032256282361814	-53.03048825641025	-53.028720230458696	-53.02695220450713	-53.02518417855558	-53.023416152604014	-53.02164812665246	-53.019880100700895	-53.01811207474934	-53.01634404879778	-53.01457602284622	-53.01280799689466	-53.0110399709431	-53.009271944991546	-53.00750391903998	-53.00573589308843	-53.003967867136865	-53.00219984118531	-53.000431815233746	-52.99866378928219	-52.99689576333063	-52.99512773737907	-52.99335971142751	-52.99159168547595	-52.98982365952439	-52.988055633572834	-52.98628760762127	-52.984519581669716	-52.98275155571815	-52.9809835297666	-52.979215503815034	-52.97744747786348	-52.975679451911915	-52.97391142596036	-52.9721434000088	-52.97037537405724	-52.968607348105685	-52.96683932215412	-52.96507129620257	-52.963303270251004	-52.96153524429945	-52.959767218347885	-52.95799919239633	-52.956231166444766	-52.95446314049321	-52.95269511454165	-52.95092708859009	-52.94915906263853	-52.94739103668697	-52.94562301073541	-52.943854984783854	-52.94208695883229	-52.940318932880736	-52.93855090692917	-52.93678288097762	-52.935014855026054	-52.9332468290745	-52.93147880312294	-52.92971077717138	-52.927942751219824	-52.92617472526826
Path 2 LAT	27.47189557445013	27.4701254097575	27.46835524506487	27.46658508037224	27.464814915679614	27.463044750986985	27.461274586294355	27.459504421601725	27.459504421601725	27.459504421601725	27.459504421601725	27.459504421601725	27.459504421601725	27.459504421601725	27.459504421601725	27.461274586294355	27.463044750986985	27.463044750986985	27.463044750986985	27.463044750986985	27.463044750986985	27.463044750986985	27.464814915679614	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46835524506487	27.4701254097575	27.4701254097575	27.4701254097575	27.47189557445013	27.47366573914276	27.47543590383539	27.47720606852802	27.47897623322065	27.48074639791328	27.48251656260591	27.48428672729854	27.48428672729854	27.48428672729854	27.48428672729854	27.48428672729854	27.48605689199117	27.4878270566838	27.489597221376428	27.491367386069058	27.493137550761688	27.494907715454318	27.496677880146947	27.498448044839574	27.500218209532203	27.501988374224833	27.503758538917463	27.505528703610093	27.507298868302723	27.509069032995352
Path 3 LON	-53.06584877544144	-53.064080749489875	-53.06231272353832	-53.06054469758676	-53.0587766716352	-53.05700864568364	-53.05524061973208	-53.05347259378052	-53.05170456782896	-53.0499365418774	-53.048168515925845	-53.04640048997429	-53.044632464022726	-53.04286443807117	-53.04109641211961	-53.03932838616805	-53.03756036021649	-53.03579233426493	-53.03402430831337	-53.032256282361814	-53.03048825641025	-53.028720230458696	-53.02695220450713	-53.02518417855558	-53.023416152604014	-53.02164812665246	-53.019880100700895	-53.01811207474934	-53.01634404879778	-53.01457602284622	-53.01280799689466	-53.0110399709431	-53.009271944991546	-53.00750391903998	-53.00573589308843	-53.003967867136865	-53.00219984118531	-53.000431815233746	-52.99866378928219	-52.99689576333063	-52.99512773737907	-52.99335971142751	-52.99159168547595	-52.98982365952439	-52.988055633572834	-52.98628760762127	-52.984519581669716	-52.98275155571815	-52.9809835297666	-52.979215503815034	-52.97744747786348	-52.975679451911915	-52.97391142596036	-52.9721434000088	-52.97037537405724	-52.968607348105685	-52.96683932215412	-52.96507129620257	-52.963303270251004	-52.96153524429945	-52.959767218347885	-52.95799919239633	-52.956231166444766	-52.95446314049321	-52.95269511454165	-52.95092708859009	-52.94915906263853	-52.94739103668697	-52.94562301073541	-52.943854984783854	-52.94208695883229	-52.940318932880736	-52.93855090692917	-52.93678288097762	-52.935014855026054	-52.9332468290745	-52.93147880312294	-52.92971077717138	-52.927942751219824	-52.92617472526826
Path 3 LAT	27.47189557445013	27.4701254097575	27.46835524506487	27.46658508037224	27.464814915679614	27.463044750986985	27.461274586294355	27.459504421601725	27.459504421601725	27.459504421601725	27.459504421601725	27.459504421601725	27.459504421601725	27.459504421601725	27.459504421601725	27.459504421601725	27.461274586294355	27.461274586294355	27.461274586294355	27.461274586294355	27.461274586294355	27.461274586294355	27.463044750986985	27.464814915679614	27.464814915679614	27.464814915679614	27.464814915679614	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46835524506487	27.4701254097575	27.4701254097575	27.4701254097575	27.47189557445013	27.47366573914276	27.47543590383539	27.47720606852802	27.47897623322065	27.48074639791328	27.48251656260591	27.48428672729854	27.48428672729854	27.48428672729854	27.48428672729854	27.48428672729854	27.48605689199117	27.4878270566838	27.489597221376428	27.491367386069058	27.493137550761688	27.494907715454318	27.496677880146947	27.498448044839574	27.500218209532203	27.501988374224833	27.503758538917463	27.505528703610093	27.507298868302723	27.509069032995352
Path 4 LON	-53.06584877544144	-53.064080749489875	-53.06231272353832	-53.06054469758676	-53.0587766716352	-53.05700864568364	-53.05524061973208	-53.05347259378052	-53.05170456782896	-53.0499365418774	-53.048168515925845	-53.04640048997429	-53.044632464022726	-53.04286443807117	-53.04109641211961	-53.03932838616805	-53.03756036021649	-53.03579233426493	-53.03402430831337	-53.032256282361814	-53.03048825641025	-53.028720230458696	-53.02695220450713	-53.02518417855558	-53.023416152604014	-53.02164812665246	-53.019880100700895	-53.01811207474934	-53.01634404879778	-53.01457602284622	-53.01280799689466	-53.0110399709431	-53.009271944991546	-53.00750391903998	-53.00573589308843	-53.003967867136865	-53.00219984118531	-53.000431815233746	-52.99866378928219	-52.99689576333063	-52.99512773737907	-52.99335971142751	-52.99159168547595	-52.98982365952439	-52.988055633572834	-52.98628760762127	-52.984519581669716	-52.98275155571815	-52.9809835297666	-52.979215503815034	-52.97744747786348	-52.975679451911915	-52.97391142596036	-52.9721434000088	-52.97037537405724	-52.968607348105685	-52.96683932215412	-52.96507129620257	-52.963303270251004	-52.96153524429945	-52.959767218347885	-52.95799919239633	-52.956231166444766	-52.95446314049321	-52.95269511454165	-52.95092708859009	-52.94915906263853	-52.94739103668697	-52.94562301073541	-52.943854984783854	-52.94208695883229	-52.940318932880736	-52.93855090692917	-52.93678288097762	-52.935014855026054	-52.9332468290745	-52.93147880312294	-52.92971077717138	-52.927942751219824	-52.92617472526826
Path 4 LAT	27.47189557445013	27.4701254097575	27.46835524506487	27.46658508037224	27.464814915679614	27.463044750986985	27.461274586294355	27.459504421601725	27.459504421601725	27.459504421601725	27.459504421601725	27.459504421601725	27.459504421601725	27.459504421601725	27.459504421601725	27.459504421601725	27.459504421601725	27.459504421601725	27.459504421601725	27.459504421601725	27.459504421601725	27.459504421601725	27.461274586294355	27.463044750986985	27.464814915679614	27.464814915679614	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46658508037224	27.46835524506487	27.4701254097575	27.4701254097575	27.4701254097575	27.47189557445013	27.47366573914276	27.47543590383539	27.47720606852802	27.47897623322065	27.48074639791328	27.48251656260591	27.48428672729854	27.48428672729854	27.48428672729854	27.48428672729854	27.48428672729854	27.48605689199117	27.4878270566838	27.489597221376428	27.491367386069058	27.493137550761688	27.494907715454318	27.496677880146947	27.498448044839574	27.500218209532203	27.501988374224833	27.503758538917463	27.505528703610093	27.507298868302723	27.509069032995352
Path 5 LON	-53.06584877544144	-53.064080749489875	-53.06231272353832	-53.06054469758676	-53.0587766716352	-53.05700864568364	-53.05524061973208	-53.05347259378052	-53.05170456782896	-53.0499365418774	-53.048168515925845	-53.04640048997429	-53.044632464022726	-53.04286443807117	-53.04109641211961	-53.03932838616805	-53.03756036021649	-53.03579233426493	-53.03402430831337	-53.032256282361814	-53.03048825641025	-53.028720230458696	-53.02695220450713	-53.02518417855558	-53.023416152604014	-53.02164812665246	-53.019880100700895	-53.01811207474934	-53.01634404879778	-53.01457602284622	-53.01280799689466	-53.0110399709431	-53.009271944991546	-53.00750391903998	-53.00573589308843	-53.003967867136865	-53.00219984118531	-53.000431815233746	-52.99866378928219	-52.99689576333063	-52.99512773737907	-52.99335971142751	-52.99159168547595	-52.98982365952439	-52.988055633572834	-52.98628760762127	-52.984519581669716	-52.98275155571815	-52.9809835297666	-52.979215503815034	-52.97744747786348	-52.975679451911915	-52.97391142596036	-52.9721434000088	-52.97037537405724	-52.968607348105685	-52.96683932215412	-52.96507129620257	-52.963303270251004	-52.96153524429945	-52.959767218347885	-52.95799919239633	-52.956231166444766	-52.95446314049321	-52.95269511454165	-52.95092708859009	-52.94915906263853	-52.94739103668697	-52.94562301073541	-52.943854984783854	-52.94208695883229	-52.940318932880736	-52.93855090692917	-52.93678288097762	-52.935014855026054	-52.9332468290745	-52.93147880312294	-52.92971077717138	-52.927942751219824	-52.92617472526826
Path 5 LAT	27.47189557445013	27.4701254097575	27.46835524506487	27.46658508037224	27.464814915679614	27.463044750986985	27.461274586294355	27.459504421601725	27.459504421601725	27.459504421601725	27.459504421601725	27.459504421601725	27.459504421601725	27.459504421601725	27.459504421601725	27.459504421601725	27.459504421601725	27.459504421601725	27.459504421601725	27.459504421601725	27.459504421601725	27.459504421601725	27.461274586294355	27.463044750986985	27.464814915679614	27.464814915679614	27.464814915679614	27.464814915679614	27.464814915679614	27.464814915679614	27.464814915679614	27.464814915679614	27.464814915679614	27.464814915679614	27.464814915679614	27.464814915679614	27.464814915679614	27.464814915679614	27.464814915679614	27.464814915679614	27.464814915679614	27.464814915679614	27.464814915679614	27.464814915679614	27.464814915679614	27.464814915679614	27.464814915679614	27.464814915679614	27.464814915679614	27.464814915679614	27.46658508037224	27.46835524506487	27.4701254097575	27.4701254097575	27.47189557445013	27.47366573914276	27.47543590383539	27.47720606852802	27.47897623322065	27.48074639791328	27.48251656260591	27.48428672729854	27.48428672729854	27.48428672729854	27.48428672729854	27.48428672729854	27.48605689199117	27.4878270566838	27.489597221376428	27.491367386069058	27.493137550761688	27.494907715454318	27.496677880146947	27.498448044839574	27.500218209532203	27.501988374224833	27.503758538917463	27.505528703610093	27.507298868302723	27.509069032995352
