Path no.	a	b	c	E_P	R_P	I_P	E	crash	S	Length	No. pixel
1.0	0.3333333333333333	0.3333333333333333	0.3333333333333333	55.7721623556181	0.14404857622400502	42.64791586966709	83821.86403921242	0.054612364440105865	0.7118384062860332	795.1473658379472	148.0
2.0	0.30380826716022774	0.30380826716022774	0.3923834656795445	56.98419150254457	0.5965048675981789	40.99140826618532	85643.46352673882	0.210824338428942	0.7050977822576596	813.446850670788	139.0
3.0	0.2726206628903694	0.2726206628903694	0.4547586742192613	57.25097854505481	0.596526182713731	40.808293805108406	86044.42677184535	0.21083087617979246	0.7064151524812345	817.3940747890357	139.0
4.0	0.24070663630827838	0.24070663630827838	0.5185867273834431	58.25492402362352	0.22883557403996443	40.4621554908295	87553.29029538581	0.085347202571739	0.7320387053587449	831.1512614883101	151.0
5.0	0.20909306417365262	0.20909306417365262	0.5818138716526947	59.13859590746487	0.20884351965498368	40.11475367815689	88881.39057649608	0.07817852791627034	0.7378120674630269	844.6279276065579	153.0
6.0	0.17876891510895462	0.17876891510895462	0.6424621697820907	68.88380918857162	0.575430119707569	37.150721867219545	103527.80032969032	0.2045517211479666	0.7788647507903599	989.1223887941421	168.0
7.0	0.15056638178790074	0.15056638178790074	0.6988672364241985	69.44537974674152	0.5754753362208919	37.010242168500554	104371.80366374072	0.20456569997943808	0.7835658352719266	997.4957156167702	171.0
8.0	0.12508063787386264	0.12508063787386264	0.7498387242522747	70.03763051399793	0.7727779021376905	36.87153906066669	105261.91731889264	0.2647658666172803	0.7843769645575047	1005.3901638532658	171.0
9.0	0.10264161723118406	0.10264161723118406	0.7947167655376318	70.04414290111607	0.7727779021376905	36.87053965654923	105271.70500515998	0.2647658666172803	0.7843828090260279	1005.3901638532658	171.0
10.0	0.08333333333333333	0.08333333333333333	0.8333333333333334	73.55578473629285	0.7730627574865242	36.43092834082199	110549.46996943964	0.26484726078804866	0.7976059536621001	1058.1407131488854	180.0
