Path no.	a	b	c	E_P	R_P	I_P	E	crash	S	Length	No. pixel
1.0	0.3333333333333333	0.3333333333333333	0.3333333333333333	17.45329595486369	0.00142503469527233	50.0	26231.14720272902	0.0005536971854653849	0.019607843137254943	263.8930067686106	51.0
2.0	0.30380826716022774	0.30380826716022774	0.3923834656795445	17.45329595486369	0.00142503469527233	50.0	26231.14720272902	0.0005536971854653849	0.019607843137254943	263.8930067686106	51.0
3.0	0.2726206628903694	0.2726206628903694	0.4547586742192613	17.45329595486369	0.00142503469527233	50.0	26231.14720272902	0.0005536971854653849	0.019607843137254943	263.8930067686106	51.0
4.0	0.24070663630827838	0.24070663630827838	0.5185867273834431	17.45329595486369	0.00142503469527233	50.0	26231.14720272902	0.0005536971854653849	0.019607843137254943	263.8930067686106	51.0
5.0	0.20909306417365262	0.20909306417365262	0.5818138716526947	17.45329595486369	0.00142503469527233	50.0	26231.14720272902	0.0005536971854653849	0.019607843137254943	263.8930067686106	51.0
6.0	0.17876891510895462	0.17876891510895462	0.6424621697820907	17.45329595486369	0.00142503469527233	50.0	26231.14720272902	0.0005536971854653849	0.019607843137254943	263.8930067686106	51.0
7.0	0.15056638178790074	0.15056638178790074	0.6988672364241985	17.45329595486369	0.00142503469527233	50.0	26231.14720272902	0.0005536971854653849	0.019607843137254943	263.8930067686106	51.0
8.0	0.12508063787386264	0.12508063787386264	0.7498387242522747	17.45329595486369	0.00142503469527233	50.0	26231.14720272902	0.0005536971854653849	0.019607843137254943	263.8930067686106	51.0
9.0	0.10264161723118406	0.10264161723118406	0.7947167655376318	45.878398421515335	0.01818891311468462	45.893759470874386	68952.19249891063	0.007053773774702399	0.5902342904386215	682.8257716116639	112.0
10.0	0.08333333333333333	0.08333333333333333	0.8333333333333334	61.03064324932204	0.01940735202778276	44.052524131232815	91725.01234668426	0.007523877858852557	0.7043454756293099	908.4607500897614	149.0
11.0	0.30380826716022774	0.3923834656795445	0.30380826716022774	17.45329595486369	0.00142503469527233	50.0	26231.14720272902	0.0005536971854653849	0.019607843137254943	263.8930067686106	51.0
12.0	0.27908799279413005	0.360456003602935	0.360456003602935	17.45329595486369	0.00142503469527233	50.0	26231.14720272902	0.0005536971854653849	0.019607843137254943	263.8930067686106	51.0
13.0	0.2525475607518618	0.3261777174893931	0.42127472175874514	17.45329595486369	0.00142503469527233	50.0	26231.14720272902	0.0005536971854653849	0.019607843137254943	263.8930067686106	51.0
14.0	0.22492206902727188	0.2904980229066276	0.48457990806610046	17.45329595486369	0.00142503469527233	50.0	26231.14720272902	0.0005536971854653849	0.019607843137254943	263.8930067686106	51.0
15.0	0.19707893282386293	0.25453722967015097	0.5483838375059861	17.45329595486369	0.00142503469527233	50.0	26231.14720272902	0.0005536971854653849	0.019607843137254943	263.8930067686106	51.0
16.0	0.1699130442980791	0.21945113544484318	0.6106358202570776	17.45329595486369	0.00142503469527233	50.0	26231.14720272902	0.0005536971854653849	0.019607843137254943	263.8930067686106	51.0
17.0	0.14423482239651478	0.18628643654969992	0.6694787410537852	17.45329595486369	0.00142503469527233	50.0	26231.14720272902	0.0005536971854653849	0.019607843137254943	263.8930067686106	51.0
18.0	0.12067978194866266	0.15586393194986448	0.7234562861014728	17.45329595486369	0.00142503469527233	50.0	26231.14720272902	0.0005536971854653849	0.019607843137254943	263.8930067686106	51.0
19.0	0.09965929981614352	0.12871493529315806	0.7716257648906985	45.878398421515335	0.01818891311468462	45.893759470874386	68952.19249891063	0.007053773774702399	0.5902342904386215	682.8257716116639	112.0
20.0	0.08135670661985557	0.10507622718158866	0.8135670661985558	61.03064324932204	0.01940735202778276	44.052524131232815	91725.01234668426	0.007523877858852557	0.7043454756293099	908.4607500897614	149.0
21.0	0.2726206628903694	0.4547586742192613	0.2726206628903694	17.45329595486369	0.00142503469527233	50.0	26231.14720272902	0.0005536971854653849	0.019607843137254943	263.8930067686106	51.0
22.0	0.2525475607518618	0.42127472175874514	0.3261777174893931	17.45329595486369	0.00142503469527233	50.0	26231.14720272902	0.0005536971854653849	0.019607843137254943	263.8930067686106	51.0
23.0	0.2306166118319001	0.38469169408405	0.38469169408405	17.45329595486369	0.00142503469527233	50.0	26231.14720272902	0.0005536971854653849	0.019607843137254943	263.8930067686106	51.0
24.0	0.20735981239767615	0.345897014454267	0.446743173148057	17.45329595486369	0.00142503469527233	50.0	26231.14720272902	0.0005536971854653849	0.019607843137254943	263.8930067686106	51.0
25.0	0.1834640229103635	0.30603643517366125	0.5104995419159752	17.45329595486369	0.00142503469527233	50.0	26231.14720272902	0.0005536971854653849	0.019607843137254943	263.8930067686106	51.0
26.0	0.15969557676781265	0.2663882773948615	0.573916145837326	17.45329595486369	0.00142503469527233	50.0	26231.14720272902	0.0005536971854653849	0.019607843137254943	263.8930067686106	51.0
27.0	0.13680471895193544	0.2282040251752266	0.634991255872838	17.45329595486369	0.00142503469527233	50.0	26231.14720272902	0.0005536971854653849	0.019607843137254943	263.8930067686106	51.0
28.0	0.11543421159964617	0.19255587038063504	0.6920099180197187	17.45329595486369	0.00142503469527233	50.0	26231.14720272902	0.0005536971854653849	0.019607843137254943	263.8930067686106	51.0
29.0	0.09605467557532285	0.16022885592777342	0.7437164684969036	45.878398421515335	0.01818891311468462	45.893759470874386	68952.19249891063	0.007053773774702399	0.5902342904386215	682.8257716116639	112.0
30.0	0.07893843256638876	0.1316772417697237	0.7893843256638876	61.03064324932204	0.01940735202778276	44.052524131232815	91725.01234668426	0.007523877858852557	0.7043454756293099	908.4607500897614	149.0
31.0	0.24070663630827838	0.5185867273834431	0.24070663630827838	17.45329595486369	0.00142503469527233	50.0	26231.14720272902	0.0005536971854653849	0.019607843137254943	263.8930067686106	51.0
32.0	0.22492206902727188	0.48457990806610046	0.2904980229066276	17.45329595486369	0.00142503469527233	50.0	26231.14720272902	0.0005536971854653849	0.019607843137254943	263.8930067686106	51.0
33.0	0.20735981239767612	0.4467431731480569	0.34589701445426696	17.45329595486369	0.00142503469527233	50.0	26231.14720272902	0.0005536971854653849	0.019607843137254943	263.8930067686106	51.0
34.0	0.18836402412823885	0.4058179879358806	0.4058179879358806	17.45329595486369	0.00142503469527233	50.0	26231.14720272902	0.0005536971854653849	0.019607843137254943	263.8930067686106	51.0
35.0	0.16843540425738773	0.3628830779616602	0.4686815177809522	17.45329595486369	0.00142503469527233	50.0	26231.14720272902	0.0005536971854653849	0.019607843137254943	263.8930067686106	51.0
36.0	0.1481866030362502	0.3192583581792815	0.5325550387844683	17.45329595486369	0.00142503469527233	50.0	26231.14720272902	0.0005536971854653849	0.019607843137254943	263.8930067686106	51.0
37.0	0.12827052111465376	0.2763504603978773	0.595379018487469	17.45329595486369	0.00142503469527233	50.0	26231.14720272902	0.0005536971854653849	0.019607843137254943	263.8930067686106	51.0
