Path no.	a	b	c	E_P	R_P	I_P	E	crash	S	Length	No. pixel
1.0	0.3333333333333333	0.3333333333333333	0.3333333333333333	45.85392681574588	0.13410133065178817	23.09649014546204	68915.41329715494	0.051046299595688294	0.8091199161532063	690.1832435474338	121.0
2.0	0.30380826716022774	0.30380826716022774	0.3923834656795445	46.36486939297357	0.09123509303781932	22.71863259448338	69683.32613092926	0.035024167145375595	0.8122427058307159	698.0776917839294	121.0
3.0	0.2726206628903694	0.2726206628903694	0.4547586742192613	46.36486939297357	0.09123509303781932	22.71863259448338	69683.32613092926	0.035024167145375595	0.8122427058307159	698.0776917839294	121.0
4.0	0.24070663630827838	0.24070663630827838	0.5185867273834431	47.04983621572391	0.09129279544003131	22.337314919369703	70712.78587326192	0.035045807951564534	0.8169072547592647	708.7632489613011	122.0
5.0	0.20909306417365262	0.20909306417365262	0.5818138716526947	47.04983621572391	0.09129279544003131	22.337314919369703	70712.78587326192	0.035045807951564534	0.8169072547592647	708.7632489613011	122.0
6.0	0.17876891510895462	0.17876891510895462	0.6424621697820907	47.04983621572391	0.09129279544003131	22.337314919369703	70712.78587326192	0.035045807951564534	0.8169072547592647	708.7632489613011	122.0
7.0	0.15056638178790074	0.15056638178790074	0.6988672364241985	47.24399273739731	0.09130786761113885	22.29108055009175	71004.59025872333	0.03505146053405772	0.8187717028447825	711.5543579021772	123.0
8.0	0.12508063787386264	0.12508063787386264	0.7498387242522747	47.24399273739731	0.09130786761113885	22.29108055009175	71004.59025872333	0.03505146053405772	0.8187717028447825	711.5543579021772	123.0
9.0	0.10264161723118406	0.10264161723118406	0.7947167655376318	47.24399273739731	0.09130786761113885	22.29108055009175	71004.59025872333	0.03505146053405772	0.8187717028447825	711.5543579021772	123.0
10.0	0.08333333333333333	0.08333333333333333	0.8333333333333334	47.24399273739731	0.09130786761113885	22.29108055009175	71004.59025872333	0.03505146053405772	0.8187717028447825	711.5543579021772	123.0
11.0	0.30380826716022774	0.3923834656795445	0.30380826716022774	45.85392681574588	0.13410133065178817	23.09649014546204	68915.41329715494	0.051046299595688294	0.8091199161532063	690.1832435474338	121.0
12.0	0.27908799279413005	0.360456003602935	0.360456003602935	46.36486939297357	0.09123509303781932	22.71863259448338	69683.32613092926	0.035024167145375595	0.8122427058307159	698.0776917839294	121.0
13.0	0.2525475607518618	0.3261777174893931	0.42127472175874514	46.36486939297357	0.09123509303781932	22.71863259448338	69683.32613092926	0.035024167145375595	0.8122427058307159	698.0776917839294	121.0
14.0	0.22492206902727188	0.2904980229066276	0.48457990806610046	47.04983621572391	0.09129279544003131	22.337314919369703	70712.78587326192	0.035045807951564534	0.8169072547592647	708.7632489613011	122.0
15.0	0.19707893282386293	0.25453722967015097	0.5483838375059861	47.04983621572391	0.09129279544003131	22.337314919369703	70712.78587326192	0.035045807951564534	0.8169072547592647	708.7632489613011	122.0
