Path no.	a	b	c	E_P	R_P	I_P	E	crash	S	Length	No. pixel
427.0	0.3060364351736613	0.18346402291036354	0.5104995419159754	55.79946955171082	2.7576578270616436	53.33355958075117	83862.90494531144	0.6617748010604474	0.5833315657753815	782.7446523211503	128.0
428.0	0.26638827739486154	0.15969557676781268	0.5739161458373259	56.06905722542005	2.8415830032456566	53.161804530449444	84268.07735351424	0.67296757894672	0.5846734021058637	786.6918764393981	128.0
429.0	0.2282040251752266	0.13680471895193547	0.634991255872838	56.927739292898266	3.2456205564630127	52.71789524299675	85558.61959668796	0.7217363343072489	0.5881414434140879	798.5335487941417	128.0
430.0	0.192555870380635	0.11543421159964616	0.6920099180197189	57.10306879290101	3.198057940230834	52.67166087371879	85822.1282162316	0.7165001411823385	0.591692551366521	801.3246577350178	129.0
431.0	0.4686815177809522	0.3628830779616602	0.16843540425738773	50.30867305498559	0.7637342714110181	60.65279198990174	75610.60168188733	0.25802817479933104	0.5261500625788926	719.589066429186	128.0
432.0	0.44674317314805695	0.345897014454267	0.20735981239767615	50.326627900563224	0.7637342714110181	60.60655762062379	75637.58662493575	0.25802817479933104	0.5265112685888766	719.589066429186	128.0
433.0	0.42127472175874514	0.32617771748939317	0.2525475607518618	50.326627900563224	0.7637342714110181	60.60655762062379	75637.58662493575	0.25802817479933104	0.5265112685888766	719.589066429186	128.0
434.0	0.39238346567954446	0.30380826716022774	0.30380826716022774	50.35659239256756	0.8029878315493173	60.5081631074936	75682.62127069283	0.2693800324247432	0.5272799757227062	719.589066429186	128.0
437.0	0.29049802290662763	0.2249220690272719	0.48457990806610046	55.79946955171082	2.7576578270616436	53.33355958075117	83862.90494531144	0.6617748010604474	0.5833315657753815	782.7446523211503	128.0
438.0	0.254537229670151	0.19707893282386296	0.5483838375059861	56.053172435806495	2.7576791421771962	53.19699413389753	84244.20356739868	0.6617776030121418	0.5843984833289255	786.6918764393982	128.0
439.0	0.21945113544484324	0.16991304429807916	0.6106358202570776	56.927739292898266	3.2456205564630127	52.71789524299675	85558.61959668796	0.7217363343072489	0.5881414434140879	798.5335487941417	128.0
440.0	0.18628643654969992	0.14423482239651478	0.6694787410537854	57.10306879290101	3.198057940230834	52.67166087371879	85822.1282162316	0.7165001411823385	0.591692551366521	801.3246577350178	129.0
441.0	0.4238399159412301	0.4238399159412301	0.15232016811753976	50.29288457163479	0.704234025569795	60.83345414505311	75586.87263770257	0.2405256145021668	0.5247386394917726	719.589066429186	128.0
442.0	0.4058179879358806	0.4058179879358806	0.18836402412823888	50.326627900563224	0.7637342714110181	60.60655762062379	75637.58662493575	0.25802817479933104	0.5265112685888766	719.589066429186	128.0
443.0	0.38469169408404996	0.38469169408404996	0.2306166118319001	50.326627900563224	0.7637342714110181	60.60655762062379	75637.58662493575	0.25802817479933104	0.5265112685888766	719.589066429186	128.0
444.0	0.36045600360293495	0.36045600360293495	0.27908799279413005	50.35659239256756	0.8029878315493173	60.5081631074936	75682.62127069283	0.2693800324247432	0.5272799757227062	719.589066429186	128.0
449.0	0.20909306417365264	0.20909306417365264	0.5818138716526947	56.228501935809255	2.710116525945017	53.15075976461958	84507.71218694236	0.6554131436588533	0.5879786064758172	789.4829853802744	129.0
451.0	0.37722595878838805	0.487206060708061	0.135567980503551	50.28158293477473	0.6694149355348011	60.96185989485093	75569.88702645329	0.2301318883178166	0.5237354695714771	719.589066429186	128.0
452.0	0.36288307796166014	0.4686815177809522	0.16843540425738773	50.31083941721242	0.704234025569795	60.78721977577516	75613.85758075099	0.2405256145021667	0.5250998455017566	719.589066429186	128.0
453.0	0.3458970144542669	0.44674317314805695	0.20735981239767612	50.326627900563224	0.7637342714110181	60.60655762062379	75637.58662493575	0.25802817479933104	0.5265112685888766	719.589066429186	128.0
455.0	0.3038082671602278	0.3923834656795446	0.3038082671602278	50.35659239256756	0.8029878315493173	60.5081631074936	75682.62127069283	0.2693800324247432	0.5272799757227062	719.589066429186	128.0
456.0	0.27908799279413	0.360456003602935	0.360456003602935	55.4905815384199	2.6872588592500897	53.58215976011252	83398.66673112275	0.6521134638952149	0.581389376874121	778.7974282029026	128.0
457.0	0.25254756075186174	0.3261777174893931	0.42127472175874503	55.79946955171082	2.7576578270616436	53.33355958075117	83862.90494531144	0.6617748010604474	0.5833315657753815	782.7446523211503	128.0
458.0	0.22492206902727194	0.2904980229066277	0.4845799080661004	56.053172435806495	2.7576791421771962	53.19699413389753	84244.20356739868	0.6617776030121418	0.5843984833289255	786.6918764393982	128.0
459.0	0.19707893282386293	0.254537229670151	0.5483838375059861	56.228501935809255	2.710116525945017	53.15075976461958	84507.71218694236	0.6554131436588533	0.5879786064758172	789.4829853802744	129.0
461.0	0.33030750698041395	0.5509861298352406	0.11870636318434541	50.251169580483676	0.5987926154575974	61.359279049494944	75524.17777042506	0.2084920076715301	0.5206306324258207	719.589066429186	128.0
462.0	0.31925835817928155	0.5325550387844683	0.14818660303625023	50.28158293477473	0.6694149355348011	60.96185989485093	75569.88702645329	0.2301318883178166	0.5237354695714771	719.589066429186	128.0
464.0	0.29049802290662763	0.48457990806610046	0.2249220690272719	50.33232682759551	0.7637342714110181	60.598494185069285	75646.15173460146	0.25802817479933104	0.5265742641791462	719.589066429186	128.0
466.0	0.25254756075186174	0.42127472175874503	0.3261777174893931	55.480863230162484	2.6135487757472884	53.6724908376882	83384.06075783719	0.6418519466362258	0.5806836653305609	778.7974282029027	128.0
467.0	0.23061661183190008	0.3846916940840499	0.3846916940840499	55.78433863644463	2.687280174365642	53.40169593941664	83840.16418238128	0.6521163458841155	0.5827992504733075	782.7446523211503	128.0
470.0	0.15969557676781265	0.2663882773948615	0.5739161458373259	57.94900913571936	2.73081420886192	52.57844472736906	87093.52049162652	0.6582988354322122	0.6076235468106786	815.2802024393986	134.0
471.0	0.2845908789605263	0.6131324620992228	0.10227665894025084	50.22827799147993	0.5072017727823779	61.94946427450486	75489.77322916164	0.17958830337231735	0.5160198103554308	719.589066429186	128.0
472.0	0.27635046039787725	0.5953790184874689	0.12827052111465376	50.28158293477473	0.6694149355348011	60.96185989485093	75569.88702645329	0.2301318883178166	0.5237354695714771	719.589066429186	128.0
473.0	0.2663882773948615	0.5739161458373258	0.15969557676781265	50.31083941721242	0.704234025569795	60.78721977577516	75613.85758075099	0.2405256145021667	0.5250998455017566	719.589066429186	128.0
474.0	0.25453722967015097	0.548383837505986	0.19707893282386293	50.31083941721242	0.704234025569795	60.78721977577516	75613.85758075099	0.2405256145021667	0.5250998455017566	719.589066429186	128.0
476.0	0.22492206902727188	0.48457990806610035	0.29049802290662763	51.401206165369175	0.6735103102658476	59.871505802431784	77252.6065454066	0.2312697093878887	0.5322538609185017	735.3779629021772	128.0
477.0	0.20735981239767612	0.44674317314805684	0.3458970144542669	56.437304774194004	2.3890367313075367	53.35546157013869	84821.52901581998	0.6089419462316035	0.5863917707741186	793.4302094985221	129.0
478.0	0.18836402412823888	0.40581798793588053	0.40581798793588053	56.69100765828968	2.389058046423089	53.21889612328505	85202.82763790723	0.6089451858653739	0.5874504176489531	797.3774336167701	129.0
479.0	0.16843540425738776	0.36288307796166014	0.4686815177809522	56.70613857355587	2.459435699119091	53.15075976461958	85225.5684008374	0.6198022219724791	0.5879786064758172	797.3774336167701	129.0
480.0	0.1481866030362502	0.31925835817928144	0.5325550387844683	58.11746968821466	2.637441466249875	52.57844472736906	87346.70553826672	0.6454986013576806	0.6105300390565255	818.0713113802747	135.0
481.0	0.2414327137616221	0.6718008676777829	0.0867664185605949	50.22827799147993	0.5072017727823779	61.94946427450486	75489.77322916164	0.17958830337231735	0.5160198103554308	719.589066429186	128.0
482.0	0.23547594466020835	0.6552258038078672	0.10929825153192438	50.250496787743415	0.589721478034032	61.4055134187729	75523.16660752194	0.2056773358498698	0.5202694264158367	719.589066429186	128.0
483.0	0.22820402517522653	0.6349912558728379	0.13680471895193544	50.28158293477473	0.6694149355348011	60.96185989485093	75569.88702645329	0.2301318883178166	0.5237354695714771	719.589066429186	128.0
484.0	0.2194511354448432	0.6106358202570775	0.16991304429807913	50.31083941721242	0.704234025569795	60.78721977577516	75613.85758075099	0.2405256145021667	0.5250998455017566	719.589066429186	128.0
486.0	0.1970789328238629	0.548383837505986	0.25453722967015097	51.8794169747253	0.5904197023986156	59.650631314078055	77971.32570118079	0.20574198767000984	0.5339794428587652	743.2724111386727	128.0
487.0	0.18346402291036348	0.5104995419159751	0.3060364351736612	56.292410254256666	2.1598329609328126	53.80638953889161	84603.7621544103	0.5731288604135119	0.58610469585468	792.2740943211506	130.0
488.0	0.16843540425738776	0.4686815177809522	0.36288307796166014	56.86264667400731	2.32124408922299	53.21889612328505	85460.78970413611	0.5984173226015392	0.5906238759747304	800.1685425576462	130.0
489.0	0.15232016811753976	0.42383991594123016	0.42383991594123016	56.86264667400731	2.32124408922299	53.21889612328505	85460.78970413611	0.5984173226015392	0.5906238759747304	800.1685425576462	130.0
490.0	0.135567980503551	0.377225958788388	0.48720606070806094	58.28910870393229	2.569627509049777	52.57844472736906	87604.6676044956	0.6359548184483623	0.6133937887693451	820.8624203211507	136.0
491.0	0.20188989004186905	0.7255546454164827	0.07255546454164827	50.22827799147993	0.5072017727823779	61.94946427450486	75489.77322916164	0.17958830337231735	0.5160198103554308	719.589066429186	128.0
492.0	0.19770767648003987	0.7105245491730321	0.0917677743469281	50.22827799147993	0.5072017727823779	61.94946427450486	75489.77322916164	0.17958830337231735	0.5160198103554308	719.589066429186	128.0
493.0	0.192555870380635	0.6920099180197189	0.11543421159964616	50.250496787743415	0.589721478034032	61.4055134187729	75523.16660752194	0.2056773358498698	0.5202694264158367	719.589066429186	128.0
494.0	0.18628643654969992	0.6694787410537854	0.14423482239651478	50.77513713379159	0.5480419783599374	60.82571430311509	76311.6662800921	0.19256289979062768	0.5247991070069133	727.4835146656815	128.0
495.0	0.17876891510895468	0.6424621697820908	0.17876891510895468	50.80439361622928	0.5828610683949312	60.65107418403932	76355.6368343898	0.2034638320455363	0.5261634829371928	727.4835146656815	128.0
497.0	0.15969557676781265	0.5739161458373259	0.2663882773948615	52.252344657276026	0.533623113785872	59.51406586722442	78531.81129440392	0.1879313972101767	0.5421994933290429	748.8546290204249	130.0
498.0	0.14818660303625023	0.5325550387844684	0.3192583581792815	57.209526733438324	2.2217965349018027	53.21889612328505	85982.12744596766	0.5824704467225359	0.5968265445205678	805.7507604393985	132.0
499.0	0.13556798050355104	0.48720606070806105	0.37722595878838805	57.209526733438324	2.2217965349018027	53.21889612328505	85982.12744596766	0.5824704467225359	0.5968265445205678	805.7507604393985	132.0
500.0	0.12213550519427402	0.438932247402863	0.438932247402863	57.386464385020844	2.209307311414365	53.172661754007095	86248.05301076466	0.5804358513809814	0.6002055507217512	808.5418693802746	133.0
501.0	0.6424621697820907	0.17876891510895462	0.17876891510895462	50.30867305498559	0.7637342714110181	60.65279198990174	75610.60168188733	0.25802817479933104	0.5261500625788926	719.589066429186	128.0
